IncidentID,UnitNumber,PersonNo,PersonTypeCde,DeathDte,AgeAtIncident,Gender,IsOwner,WasTransported,InjurySeverityCde,InjuryLocationCde,PosInVehicleCde,RestraintUseCde,TrappedCde,EjectionCde,EjectionPathCde,SuspectedOfDrinking,TestOffered,TestRefused,TestedForCde,TestSentTo,TestResults,HasOpLicense,HasCDLicense,HasLicenseRestrictions,HasOpEndorsements,
29941441,,4,09,,,,,,,,,,,,,,,,,,,,,,,
29950342,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29950700,,1,09,,,,,,,,,,,,,,,,,,,,,,,
29950700,,4,07,,,,,,,,,,,,,,,,,,,,,,,
29950700,,5,07,,,,,,,,,,,,,,,,,,,,,,,
29951438,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29953782,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29951438,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
29953782,4,12,08,,,,True,False,,,,,,,,,,,,,,,,,,
29953782,6,17,08,,,,True,False,,,,,,,,,,,,,,,,,,
29954793,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29956957,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29957509,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29962239,1,2,08,,48,,True,False,,,,,,,,,,,,,,,,,,
29970138,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29970476,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29970476,,3,09,,,,,,,,,,,,,,,,,,,,,,,
29970607,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29976414,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
29976416,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29976416,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
29978104,,2,07,,,,,,,,,,,,,,,,,,,,,,,
29982349,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29986389,2,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
29986389,,9,07,,21,,,,,,,,,,,,,,,,,,,,,
29989091,,2,07,,,,,,,,,,,,,,,,,,,,,,,
29992964,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
29993467,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29996739,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29999898,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
29996739,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30003051,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30003664,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30003664,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30011569,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30011569,4,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
30016268,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30016301,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30022714,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30022714,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30024733,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30026111,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30026606,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30028255,,2,09,,,,,,,,,,,,,,,,,,,,,,,
30038575,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30038575,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
30044018,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30048206,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30048206,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30048206,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30050449,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30050449,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30054168,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30054216,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30054216,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30054850,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30054853,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30055685,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30057706,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30060604,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30061409,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30062040,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30062046,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30062046,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30063283,,3,07,,20,,,,,,,,,,,,,,,,,,,,,
30063514,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30063514,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30063863,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30064216,1,2,08,,52,,True,False,,,,,,,,,,,,,,,,,,
30067702,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30069227,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30069227,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30069229,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30069229,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30070717,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30077603,2,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30078634,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30082418,,9,09,,,,,,,,,,,,,,,,,,,,,,,
30085377,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30089216,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30097208,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30097208,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30097888,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30098483,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30097888,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30100727,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30100727,,6,07,,,,,,,,,,,,,,,,,,,,,,,
30101046,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30101046,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30101046,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30106762,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30108309,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30109671,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30109671,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30109671,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30111101,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30115866,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30124877,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30125991,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30128923,,2,07,,,,,,,,,,,,,,,,,,,,,,,
30134486,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30141594,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30142293,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30142293,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30148185,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30148185,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30148185,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30153923,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30160951,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30163253,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30163253,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30163253,,5,09,,,,,,,,,,,,,,,,,,,,,,,
30167120,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30167283,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30167283,,4,09,,,,,,,,,,,,,,,,,,,,,,,
30171561,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30171561,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30171361,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30173458,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30173458,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30173458,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30176501,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30179445,2,5,08,,31,,True,False,,,,,,,,,,,,,,,,,,
30179496,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30181277,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30185641,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30187069,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30187069,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30193604,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30195611,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30196276,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30196276,3,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
30196276,5,13,08,,,,True,False,,,,,,,,,,,,,,,,,,
30199270,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30199270,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30203652,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30203837,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30204188,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30209450,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30212935,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30212822,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30212822,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30212822,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30217588,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30217588,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30225926,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30229861,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30233496,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30233496,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30236101,2,4,08,,52,,True,False,,,,,,,,,,,,,,,,,,
30237994,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30236101,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30238496,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30238496,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30240858,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30240858,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30260763,2,3,08,,50,,True,False,,,,,,,,,,,,,,,,,,
30260763,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30263340,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30268131,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30273431,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30273432,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30277953,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30277953,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30289650,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30289648,,2,07,,,,,,,,,,,,,,,,,,,,,,,
30289648,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30303925,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30303925,,3,09,,,,,,,,,,,,,,,,,,,,,,,
30304661,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30304661,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30296974,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30305089,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30305089,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30305496,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30305497,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30307312,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30307312,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30314387,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30314387,,3,09,,,,,,,,,,,,,,,,,,,,,,,
30315050,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30315144,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30316932,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30316932,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30319010,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30322406,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30324237,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30327249,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30327247,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30327249,2,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
30328740,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30327251,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30327251,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30328739,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30332950,,5,09,,,,,,,,,,,,,,,,,,,,,,,
30333729,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30333728,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30333862,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30333862,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30337858,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30344419,,2,09,,,,,,,,,,,,,,,,,,,,,,,
30349318,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30352284,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30352284,,6,07,,,,,,,,,,,,,,,,,,,,,,,
30352284,,7,09,,,,,,,,,,,,,,,,,,,,,,,
30355054,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30355054,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30359891,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30359891,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30368801,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30368801,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30370434,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30370434,,5,09,,,,,,,,,,,,,,,,,,,,,,,
30371400,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30371401,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30387442,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30387442,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30397394,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30397394,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30402894,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30402894,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30406091,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30406206,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30403262,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30409668,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30411060,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30411060,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30411060,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30411060,,6,07,,,,,,,,,,,,,,,,,,,,,,,
30411060,,7,07,,,,,,,,,,,,,,,,,,,,,,,
30411066,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30411426,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30414506,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30414506,,6,09,,,,,,,,,,,,,,,,,,,,,,,
30418546,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30418546,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30418673,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30419312,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30421074,,7,07,,,,,,,,,,,,,,,,,,,,,,,
30431724,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30431724,,4,07,,,,,,,,,,,,,,,,,,,,,,,
30432259,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30432259,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30432677,1,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30442010,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30442234,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30443123,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30443896,4,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
30443896,,9,07,,,,,,,,,,,,,,,,,,,,,,,
30443896,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30447336,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30448598,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30447358,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30447358,,3,07,,,,,,,,,,,,,,,,,,,,,,,
30448598,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30451103,1,20,08,,,,True,False,,,,,,,,,,,,,,,,,,
30451103,2,21,08,,,,True,False,,,,,,,,,,,,,,,,,,
30451483,1,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30451943,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
30451943,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30461058,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30462131,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30462131,,4,07,,39,,,,,,,,,,,,,,,,,,,,,
30462131,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30458577,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30470124,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30471760,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30476448,2,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
30476755,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30476755,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30478157,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30478157,2,4,08,,45,,True,False,,,,,,,,,,,,,,,,,,
30478505,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30478505,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30485452,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30487947,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30491616,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30488493,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30491617,,5,07,,,,,,,,,,,,,,,,,,,,,,,
30507424,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30507171,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30509764,,1,09,,,,,,,,,,,,,,,,,,,,,,,
30509764,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30513005,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
30513076,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30513408,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30513408,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30527458,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30527821,,6,07,,,,,,,,,,,,,,,,,,,,,,,
30530488,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30531614,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30531614,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
30533793,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30534134,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30534531,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30534533,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
30536793,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30539402,,2,09,,,,,,,,,,,,,,,,,,,,,,,
30540479,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30540479,,4,09,,,,,,,,,,,,,,,,,,,,,,,
30541430,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30541431,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
30541431,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
30541431,3,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
